Site_Name,Elev,Lat,Lon,installed,County,Water Year,Jan,Jan (WE),Feb,Feb (WE),Mar,Mar (WE),Apr,Apr (WE),May,May (WE),Jun,Jun (WE)
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,2018,24.0,6.3,35.0,9.0,43.0,11.1,45.0,14.8,27.0,8.9,0.0,0.0
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,2019,33.0,6.9,45.0,11.8,64.0,19.1,76.0,25.0,62.0,24.5,38.0,17.4
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,2020,36.0,8.8,47.0,13.1,51.0,16.1,66.0,20.8,41.0,16.4,0.0,0.0
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,2021,26.0,5.6,35.0,7.7,51.0,12.0,50.0,16.1,34.0,13.1,0.0,0.0
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,2022,58.0,11.2,42.0,12.7,47.0,14.0,46.0,16.9,47.0,19.6,7.0,1.8
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,2023,58.0,12.6,68.0,18.4,84.0,23.0,106.0,32.5,78.0,35.2,19.0,6.4
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,1979,16.681460208981004,5.1,28.783696046869192,8.8,36.30670751366454,11.1,44.15680643553796,13.5,41.21301933983543,12.6,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,1980,20.606509669917713,6.3,39.250494609367074,12.0,53.96943008787973,16.5,66.72584083592402,20.4,42.194281705069606,12.9,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,1981,15.046022933590711,4.6,21.260684580073832,6.5,32.381658052727836,9.9,42.521369160147664,13.0,12.7564107480443,3.9,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,1982,29.11078350194725,8.9,41.540106794913484,12.7,50.044380626943024,15.3,67.38001574608015,20.6,60.184091734362845,18.4,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,1983,21.58777203515189,6.6,26.821171316400832,8.2,37.28796987889872,11.4,54.95069245311391,16.8,61.49244155467509,18.8,19.29815984960548,5.9
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,1984,31.40039568749366,9.6,33.36292041796201,10.2,40.55884442967931,12.4,54.296517542957794,16.6,54.95069245311391,16.8,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,1985,35.652532603508426,10.9,39.250494609367074,12.0,46.44641862108437,14.2,55.93195481834809,17.1,17.335635119137123,5.3,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,1986,32.381658052727836,9.9,37.94214478905484,11.6,59.857004279284794,18.3,70.65089029686074,21.6,68.03419065623626,20.8,18.64398493944936,5.7
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,1987,14.718935478512654,4.5,21.58777203515189,6.6,28.783696046869192,8.8,43.502631525381844,13.3,0.0,0.0,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,1988,17.008547664059066,5.2,28.12952113671307,8.6,35.652532603508426,10.9,46.773506076162434,14.3,15.373110388668772,4.7,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,1989,25.83990895116666,7.9,31.073308232415602,9.5,47.10059353124049,14.4,62.146616464831204,19.0,26.166996406244717,8.0,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,1990,16.681460208981004,5.1,28.783696046869192,8.8,40.88593188475737,12.5,47.75476844139661,14.6,6.21466164648312,1.9,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,1991,19.952334759761595,6.1,29.437870957025307,9.0,35.652532603508426,10.9,47.75476844139661,14.6,46.44641862108437,14.2,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,1992,25.18573404101054,7.7,29.764958412103365,9.1,36.6337949687426,11.2,42.194281705069606,12.9,0.0,0.0,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,1993,26.821171316400832,8.2,42.194281705069606,12.9,54.95069245311391,16.8,60.51117918944091,18.5,53.315255177723614,16.3,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,1994,10.793886017575945,3.3,17.662722574215184,5.4,30.419133322259487,9.3,37.94214478905484,11.6,19.625247304683537,6.0,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,1995,24.531559130854422,7.5,37.28796987889872,11.4,44.810981345694074,13.7,56.913217183582255,17.4,49.3902057167869,15.1,1.6354372753902948,0.5
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,1996,13.083498203122359,4.0,30.092045867181422,9.2,38.923407154289016,11.9,57.567392093738384,17.6,52.6610802675675,16.1,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,1997,39.90466951952319,12.2,55.604867363270024,17.0,65.74457847068986,20.1,73.59467739256327,22.5,56.913217183582255,17.4,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,1998,21.0,6.2,39.0,10.4,53.0,13.8,52.0,16.3,35.0,11.5,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,1999,18.0,5.1,32.0,9.1,43.0,13.7,41.0,16.1,37.0,14.6,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,2000,19.0,4.2,37.0,8.3,44.0,11.0,53.0,13.6,24.0,5.0,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,2001,26.0,5.8,34.0,6.5,38.0,9.8,34.0,11.8,23.0,4.7,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,2002,30.0,6.4,37.0,9.0,44.0,10.6,54.0,16.3,28.0,7.0,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,2003,29.0,5.2,26.0,6.8,39.0,10.0,46.0,15.1,18.0,6.4,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,2004,30.0,6.9,35.0,7.7,48.0,11.7,34.0,11.3,12.0,4.3,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,2005,42.0,7.3,40.0,12.3,47.0,14.4,59.0,17.4,35.0,13.2,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,2006,33.0,8.1,46.0,12.1,45.0,14.6,54.0,19.3,25.0,11.3,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,2007,29.0,6.6,38.0,8.6,51.0,12.1,39.0,13.8,8.0,3.4,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,2008,24.0,6.4,42.0,12.1,49.0,16.5,57.0,19.1,41.0,17.4,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,2009,27.0,6.0,40.0,10.0,40.0,12.3,55.0,18.0,36.0,15.9,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,2010,21.0,4.5,28.0,5.8,32.0,7.1,41.0,11.5,36.0,12.0,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,2011,44.0,12.0,44.0,14.0,57.0,17.2,63.0,21.0,74.0,26.6,47.0,16.4
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,2012,23.0,3.9,33.0,6.3,52.0,9.8,35.0,11.3,17.0,1.6,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,2013,28.0,5.5,36.0,8.0,42.0,9.9,42.0,12.7,43.0,13.8,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,2014,22.0,4.7,33.0,6.9,43.0,10.9,50.0,14.4,39.0,12.3,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,2015,26.0,4.8,27.0,6.0,35.0,8.3,28.0,8.9,9.0,2.4,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,2016,30.0,6.6,42.0,10.0,37.0,10.8,49.0,14.2,32.0,10.4,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,2017,30.0,5.7,49.0,13.0,63.0,17.6,59.0,19.7,50.0,17.9,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,2018,22.0,3.9,31.0,5.2,38.0,6.8,40.0,10.0,24.0,3.8,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,2019,27.0,4.7,29.0,8.3,49.0,13.7,60.0,19.2,43.0,17.2,9.0,1.8
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,2020,32.0,8.1,37.0,11.2,41.0,13.3,50.0,16.9,27.0,9.8,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,2021,17.0,4.3,24.0,5.8,38.0,9.4,40.0,13.0,23.0,9.2,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,2022,38.0,7.8,32.0,9.9,38.0,11.2,37.0,14.2,34.0,13.2,0.0,0.0
Chalk Creek #2,8208,40.89,-111.07,1979,Summit,2023,40.0,10.3,46.0,13.4,57.0,15.9,76.0,23.2,52.0,21.0,0.0,0.0
Chepeta,10499,40.77,-110.01,1980,Duchesne,1981,17.008547664059066,5.2,24.204471675776364,7.4,24.85864658593248,7.6,41.21301933983543,12.6,,,0.0,0.0
Chepeta,10499,40.77,-110.01,1980,Duchesne,1982,21.58777203515189,6.6,31.727483142571717,9.7,37.28796987889872,11.4,57.567392093738384,17.6,51.352730447255254,15.7,21.58777203515189,6.6
Chepeta,10499,40.77,-110.01,1980,Duchesne,1983,27.148258771478897,8.3,33.03583296288395,10.1,41.21301933983543,12.6,54.95069245311391,16.8,74.57593975779744,22.8,84.38856341013921,25.8
Chepeta,10499,40.77,-110.01,1980,Duchesne,1984,20.606509669917713,6.3,30.746220777337545,9.4,37.94214478905484,11.6,45.792243710928254,14.0,53.96943008787973,16.5,0.0,0.0
Chepeta,10499,40.77,-110.01,1980,Duchesne,1985,25.18573404101054,7.7,28.456608591791127,8.7,36.6337949687426,11.2,50.044380626943024,15.3,24.85864658593248,7.6,0.0,0.0
Chepeta,10499,40.77,-110.01,1980,Duchesne,1986,32.708745507805894,10.0,38.59631969921096,11.8,58.875741914050614,18.0,67.38001574608015,20.6,75.23011466795356,23.0,12.102235837888182,3.7
Chepeta,10499,40.77,-110.01,1980,Duchesne,1987,14.718935478512654,4.5,20.279422214839656,6.2,30.419133322259487,9.3,45.13806880077214,13.8,28.12952113671307,8.6,0.0,0.0
Chepeta,10499,40.77,-110.01,1980,Duchesne,1988,13.410585658200416,4.1,19.29815984960548,5.9,23.223209310542185,7.1,33.03583296288395,10.1,14.718935478512654,4.5,0.0,0.0
Chepeta,10499,40.77,-110.01,1980,Duchesne,1989,20.279422214839656,6.2,25.18573404101054,7.7,35.979620058586484,11.0,40.55884442967931,12.4,13.083498203122359,4.0,0.0,0.0
Chepeta,10499,40.77,-110.01,1980,Duchesne,1990,16.02728529882489,4.9,28.12952113671307,8.6,39.90466951952319,12.2,56.586129728504204,17.3,41.86719424999155,12.8,0.0,0.0
Chepeta,10499,40.77,-110.01,1980,Duchesne,1991,24.204471675776364,7.4,29.11078350194725,8.9,31.727483142571717,9.7,47.75476844139661,14.6,48.73603080663079,14.9,15.046022933590711,4.6
Chepeta,10499,40.77,-110.01,1980,Duchesne,1992,15.373110388668772,4.7,23.877384220698303,7.3,30.746220777337545,9.4,38.269232244132894,11.7,3.2708745507805896,1.0,0.0,0.0
Chepeta,10499,40.77,-110.01,1980,Duchesne,1993,24.85864658593248,7.6,38.923407154289016,11.9,51.352730447255254,15.7,61.165354099597025,18.7,54.623604998035844,16.7,4.906311826170884,1.5
Chepeta,10499,40.77,-110.01,1980,Duchesne,1994,13.410585658200416,4.1,15.373110388668772,4.7,29.437870957025307,9.0,34.671270238274246,10.6,27.802433681635012,8.5,0.0,0.0
Chepeta,10499,40.77,-110.01,1980,Duchesne,1995,26.821171316400832,8.2,35.979620058586484,11.0,47.42768098631855,14.5,70.32380284178268,21.5,77.51972685349998,23.7,73.2675899374852,22.4
Chepeta,10499,40.77,-110.01,1980,Duchesne,1996,10.793886017575945,3.3,19.29815984960548,5.9,31.073308232415602,9.5,41.21301933983543,12.6,31.40039568749366,9.6,0.0,0.0
Chepeta,10499,40.77,-110.01,1980,Duchesne,1997,30.092045867181422,9.2,43.17554407030378,13.2,49.71729317186496,15.2,53.96943008787973,16.5,47.75476844139661,14.6,0.0,0.0
Chepeta,10499,40.77,-110.01,1980,Duchesne,1998,16.354372753902947,5.0,25.5128214960886,7.8,38.269232244132894,11.7,53.315255177723614,16.3,54.95069245311391,16.8,22.896121855464127,7.0
Chepeta,10499,40.77,-110.01,1980,Duchesne,1999,17.008547664059066,5.2,26.166996406244717,8.0,39.90466951952319,12.2,38.923407154289016,11.9,52.00690535741138,15.9,15.046022933590711,4.6
Chepeta,10499,40.77,-110.01,1980,Duchesne,2000,4.906311826170884,1.5,8.177186376951473,2.5,27.475346226556955,8.4,37.28796987889872,11.4,14.391848023434596,4.4,0.0,0.0
Chepeta,10499,40.77,-110.01,1980,Duchesne,2001,17.989810029293242,5.5,25.18573404101054,7.7,37.94214478905484,11.6,42.194281705069606,12.9,59.20282936912868,18.1,0.0,0.0
Chepeta,10499,40.77,-110.01,1980,Duchesne,2002,18.97107239452742,5.8,23.877384220698303,7.3,27.148258771478897,8.3,35.652532603508426,10.9,13.737673113278477,4.2,0.0,0.0
Chepeta,10499,40.77,-110.01,1980,Duchesne,2003,13.410585658200416,4.1,17.008547664059066,5.2,28.12952113671307,8.6,33.36292041796201,10.2,14.064760568356535,4.3,0.0,0.0
Chepeta,10499,40.77,-110.01,1980,Duchesne,2004,22.24194694530801,6.8,25.18573404101054,7.7,39.57758206444513,12.1,34.34418278319619,10.5,33.03583296288395,10.1,0.0,0.0
Chepeta,10499,40.77,-110.01,1980,Duchesne,2005,82.0,15.4,75.0,24.8,75.0,29.6,87.0,34.9,62.0,28.4,19.0,8.3
Chepeta,10499,40.77,-110.01,1980,Duchesne,2006,25.0,5.5,34.0,7.8,42.0,10.2,61.0,15.7,31.0,12.4,0.0,0.0
Chepeta,10499,40.77,-110.01,1980,Duchesne,2007,29.0,6.8,35.0,9.3,52.0,11.8,36.0,12.8,18.0,7.7,0.0,0.0
Chepeta,10499,40.77,-110.01,1980,Duchesne,2008,20.0,5.1,46.0,9.8,49.0,13.0,48.0,14.6,26.0,10.8,1.0,0.2
Chepeta,10499,40.77,-110.01,1980,Duchesne,2009,28.0,5.8,32.0,8.0,39.0,10.6,43.0,12.9,42.0,14.2,0.0,0.0
Chepeta,10499,40.77,-110.01,1980,Duchesne,2010,24.0,5.1,37.0,8.5,40.0,9.8,56.0,13.1,40.0,13.6,7.0,3.9
Chepeta,10499,40.77,-110.01,1980,Duchesne,2011,51.0,11.3,45.0,11.8,67.0,15.3,56.0,18.0,54.0,21.9,48.0,20.0
Chepeta,10499,40.77,-110.01,1980,Duchesne,2012,25.0,5.3,30.0,6.9,58.0,10.1,33.0,10.3,3.0,1.4,0.0,0.0
Chepeta,10499,40.77,-110.01,1980,Duchesne,2013,31.0,6.7,38.0,8.6,44.0,10.5,38.0,10.4,38.0,12.5,0.0,0.0
Chepeta,10499,40.77,-110.01,1980,Duchesne,2014,24.0,6.1,29.0,7.0,34.0,8.5,44.0,10.3,21.0,7.3,0.0,0.0
Chepeta,10499,40.77,-110.01,1980,Duchesne,2015,22.0,4.8,23.0,5.7,29.0,6.4,14.0,4.4,5.0,1.3,0.0,0.0
Chepeta,10499,40.77,-110.01,1980,Duchesne,2016,26.0,4.4,33.0,6.1,36.0,8.0,64.0,12.7,53.0,13.4,17.0,4.8
Chepeta,10499,40.77,-110.01,1980,Duchesne,2017,33.0,7.4,46.0,12.3,66.0,16.6,57.0,19.4,39.0,13.8,0.0,0.0
Chepeta,10499,40.77,-110.01,1980,Duchesne,2018,13.0,2.2,21.0,3.8,27.0,5.0,35.0,9.8,16.0,3.4,0.0,0.0
Chepeta,10499,40.77,-110.01,1980,Duchesne,2019,19.0,3.1,32.0,6.5,52.0,12.6,55.0,15.8,42.0,15.0,36.0,14.3
Chepeta,10499,40.77,-110.01,1980,Duchesne,2020,38.0,9.1,43.0,11.0,44.0,12.2,59.0,15.8,36.0,11.8,0.0,0.0
Chepeta,10499,40.77,-110.01,1980,Duchesne,2021,24.0,4.0,35.0,5.7,35.0,6.8,43.0,10.6,20.0,6.4,0.0,0.0
Chepeta,10499,40.77,-110.01,1980,Duchesne,2022,43.0,7.8,34.0,8.1,40.0,8.9,46.0,11.3,17.0,4.0,0.0,0.0
Chepeta,10499,40.77,-110.01,1980,Duchesne,2023,30.0,6.4,46.0,11.3,67.0,13.8,73.0,20.1,52.0,20.6,3.0,0.9
Clayton Springs,10049,37.97,-111.83,2001,Garfield,2001,34.0,8.7,56.0,13.1,65.0,16.0,49.0,18.8,31.0,12.1,0.0,0.0
Clayton Springs,10049,37.97,-111.83,2001,Garfield,2002,19.0,3.1,25.0,3.6,27.0,4.6,14.0,3.8,0.0,0.0,0.0,0.0
Clayton Springs,10049,37.97,-111.83,2001,Garfield,2003,24.0,3.4,21.0,4.2,37.0,7.0,33.0,9.8,10.0,2.7,0.0,0.0
Clayton Springs,10049,37.97,-111.83,2001,Garfield,2004,29.0,5.4,30.0,6.2,59.0,12.2,21.0,9.2,15.0,5.3,0.0,0.0
Clayton Springs,10049,37.97,-111.83,2001,Garfield,2005,51.0,11.7,67.0,17.9,74.0,21.7,72.0,24.3,53.0,20.8,0.0,0.0
Clayton Springs,10049,37.97,-111.83,2001,Garfield,2006,13.0,2.3,26.0,4.7,28.0,6.5,48.0,12.8,9.0,2.8,0.0,0.0
Clayton Springs,10049,37.97,-111.83,2001,Garfield,2007,20.0,3.9,31.0,5.5,38.0,7.7,14.0,6.8,0.0,0.0,0.0,0.0
Clayton Springs,10049,37.97,-111.83,2001,Garfield,2008,19.0,3.6,35.0,7.1,39.0,10.1,29.0,10.1,0.0,0.0,0.0,0.0
Clayton Springs,10049,37.97,-111.83,2001,Garfield,2009,26.0,5.3,31.0,6.8,39.0,9.7,30.0,10.6,10.0,4.1,0.0,0.0
Clayton Springs,10049,37.97,-111.83,2001,Garfield,2010,29.0,5.2,43.0,9.1,49.0,12.1,52.0,16.0,33.0,12.0,0.0,0.0
Clayton Springs,10049,37.97,-111.83,2001,Garfield,2011,47.0,9.7,41.0,10.0,61.0,14.2,47.0,15.6,36.0,13.6,0.0,0.0
Clayton Springs,10049,37.97,-111.83,2001,Garfield,2012,21.0,4.4,27.0,5.8,38.0,8.1,21.0,7.5,0.0,0.0,0.0,0.0
Clayton Springs,10049,37.97,-111.83,2001,Garfield,2013,24.0,4.4,35.0,6.8,40.0,8.6,29.0,9.2,4.0,1.4,0.0,0.0
Clayton Springs,10049,37.97,-111.83,2001,Garfield,2014,26.0,5.4,30.0,5.9,38.0,8.0,31.0,9.0,9.0,2.4,0.0,0.0
Clayton Springs,10049,37.97,-111.83,2001,Garfield,2015,37.0,5.1,34.0,7.2,44.0,8.7,20.0,6.8,0.0,0.0,0.0,0.0
Clayton Springs,10049,37.97,-111.83,2001,Garfield,2016,30.0,6.1,47.0,9.3,35.0,9.8,31.0,11.5,15.0,3.7,0.0,0.0
Clayton Springs,10049,37.97,-111.83,2001,Garfield,2017,24.0,5.1,40.0,9.6,51.0,13.6,35.0,12.0,2.0,0.5,0.0,0.0
Clayton Springs,10049,37.97,-111.83,2001,Garfield,2018,4.0,0.8,15.0,3.1,23.0,5.1,20.0,7.2,0.0,0.0,0.0,0.0
Clayton Springs,10049,37.97,-111.83,2001,Garfield,2019,18.0,3.8,25.0,6.1,47.0,12.0,51.0,17.4,29.0,11.0,21.0,8.7
Clayton Springs,10049,37.97,-111.83,2001,Garfield,2020,38.0,9.3,42.0,11.3,45.0,12.7,49.0,15.3,13.0,5.9,0.0,0.0
Clayton Springs,10049,37.97,-111.83,2001,Garfield,2021,17.0,2.5,30.0,5.1,32.0,7.0,26.0,8.0,0.0,0.0,0.0,0.0
Clayton Springs,10049,37.97,-111.83,2001,Garfield,2022,33.0,6.3,25.0,6.3,34.0,8.0,23.0,8.6,0.0,0.0,0.0,0.0
Clayton Springs,10049,37.97,-111.83,2001,Garfield,2023,35.0,7.0,50.0,11.8,61.0,14.6,78.0,21.8,41.0,14.5,0.0,0.0
Clear Creek #1,8975,39.87,-111.28,1978,Utah,1979,30.092045867181422,9.2,48.081855896474664,14.7,66.39875338084597,20.3,81.77186376951474,25.0,57.567392093738384,17.6,0.0,0.0
Clear Creek #1,8975,39.87,-111.28,1978,Utah,1980,27.148258771478897,8.3,56.586129728504204,17.3,71.95924011717297,22.0,90.60322505662234,27.7,70.32380284178268,21.5,9.48553619726371,2.9
Clear Creek #1,8975,39.87,-111.28,1978,Utah,1981,10.793886017575945,3.3,21.58777203515189,6.6,28.12952113671307,8.6,41.21301933983543,12.6,4.906311826170884,1.5,0.0,0.0
Clear Creek #1,8975,39.87,-111.28,1978,Utah,1982,33.690007873040074,10.3,56.586129728504204,17.3,66.39875338084597,20.3,82.09895122459281,25.1,68.03419065623626,20.8,7.195924011717298,2.2
Clear Creek #1,8975,39.87,-111.28,1978,Utah,1983,27.802433681635012,8.5,42.521369160147664,13.0,53.96943008787973,16.5,79.48225158396833,24.3,78.82807667381222,24.1,38.59631969921096,11.8
Clear Creek #1,8975,39.87,-111.28,1978,Utah,1984,60.51117918944091,18.5,64.10914119529956,19.6,69.01545302147045,21.1,81.11768885935862,24.8,89.62196269138815,27.4,0.0,0.0
Clear Creek #1,8975,39.87,-111.28,1978,Utah,1985,41.86719424999155,12.8,51.0256429921772,15.6,58.2215670038945,17.8,76.21137703318774,23.3,48.40894335155273,14.8,0.0,0.0
Clear Creek #1,8975,39.87,-111.28,1978,Utah,1986,40.231756974601254,12.3,49.3902057167869,15.1,77.84681430857803,23.8,85.04273832029533,26.0,85.3698257753734,26.1,13.737673113278477,4.2
Clear Creek #1,8975,39.87,-111.28,1978,Utah,1987,4.252136916014766,1.3,12.42932329296624,3.8,21.91485949022995,6.7,38.59631969921096,11.8,0.0,0.0,0.0,0.0
Clear Creek #1,8975,39.87,-111.28,1978,Utah,1988,13.410585658200416,4.1,31.40039568749366,9.6,37.28796987889872,11.4,48.081855896474664,14.7,19.625247304683537,6.0,0.0,0.0
Clear Creek #1,8975,39.87,-111.28,1978,Utah,1989,29.437870957025307,9.0,36.6337949687426,11.2,53.315255177723614,16.3,54.296517542957794,16.6,8.177186376951473,2.5,0.0,0.0
Clear Creek #1,8975,39.87,-111.28,1978,Utah,1990,14.391848023434596,4.4,27.475346226556955,8.4,49.71729317186496,15.2,61.49244155467509,18.8,39.57758206444513,12.1,0.0,0.0
Clear Creek #1,8975,39.87,-111.28,1978,Utah,1991,17.335635119137123,5.3,25.18573404101054,7.7,35.979620058586484,11.0,61.165354099597025,18.7,57.894479548816435,17.7,1.9625247304683537,0.6
Clear Creek #1,8975,39.87,-111.28,1978,Utah,1992,12.102235837888182,3.7,16.354372753902947,5.0,25.18573404101054,7.7,26.166996406244717,8.0,0.0,0.0,0.0,0.0
Clear Creek #1,8975,39.87,-111.28,1978,Utah,1993,26.821171316400832,8.2,51.0256429921772,15.6,72.28632757225104,22.1,80.46351394920251,24.6,68.68836556639238,21.0,0.0,0.0
Clear Creek #1,8975,39.87,-111.28,1978,Utah,1994,10.139711107419828,3.1,16.681460208981004,5.1,34.998357693352304,10.7,43.502631525381844,13.3,20.606509669917713,6.3,0.0,0.0
Clear Creek #1,8975,39.87,-111.28,1978,Utah,1995,24.531559130854422,7.5,40.55884442967931,12.4,50.69855553709914,15.5,65.74457847068986,20.1,77.84681430857803,23.8,36.6337949687426,11.2
Clear Creek #1,8975,39.87,-111.28,1978,Utah,1996,17.008547664059066,5.2,41.86719424999155,12.8,62.47370391990927,19.1,79.48225158396833,24.3,69.01545302147045,21.1,0.0,0.0
Clear Creek #1,8975,39.87,-111.28,1978,Utah,1997,49.71729317186496,15.2,82.09895122459281,25.1,98.12623652341769,30.0,93.54701215232487,28.6,83.40730104490504,25.5,0.0,0.0
Clear Creek #1,8975,39.87,-111.28,1978,Utah,1998,19.29815984960548,5.9,37.28796987889872,11.4,57.567392093738384,17.6,65.09040356053373,19.9,53.642342632801665,16.4,0.0,0.0
Clear Creek #1,8975,39.87,-111.28,1978,Utah,1999,9.812623652341768,3.0,25.5128214960886,7.8,42.521369160147664,13.0,44.810981345694074,13.7,50.69855553709914,15.5,0.0,0.0
Clear Creek #1,8975,39.87,-111.28,1978,Utah,2000,10.466798562497887,3.2,26.166996406244717,8.0,47.75476844139661,14.6,62.146616464831204,19.0,18.3168974843713,5.6,0.0,0.0
Clear Creek #1,8975,39.87,-111.28,1978,Utah,2001,18.3168974843713,5.6,25.18573404101054,7.7,37.28796987889872,11.4,41.540106794913484,12.7,20.933597124995774,6.4,0.0,0.0
Clear Creek #1,8975,39.87,-111.28,1978,Utah,2002,25.18573404101054,7.7,28.12952113671307,8.6,31.073308232415602,9.5,47.75476844139661,14.6,10.793886017575945,3.3,0.0,0.0
Clear Creek #1,8975,39.87,-111.28,1978,Utah,2003,34.0,5.9,27.0,6.8,46.0,11.7,45.0,16.9,27.0,12.1,0.0,0.0
Clear Creek #1,8975,39.87,-111.28,1978,Utah,2004,41.0,9.3,46.0,12.3,57.0,16.6,26.0,11.5,13.0,6.2,0.0,0.0
Clear Creek #1,8975,39.87,-111.28,1978,Utah,2005,48.0,9.6,54.0,17.1,64.0,21.9,68.0,25.6,51.0,24.4,0.0,0.0
Clear Creek #1,8975,39.87,-111.28,1978,Utah,2006,43.0,8.9,54.0,14.8,51.0,17.8,67.0,24.3,41.0,19.0,0.0,0.0
Clear Creek #1,8975,39.87,-111.28,1978,Utah,2007,21.0,4.5,26.0,5.3,47.0,9.2,26.0,8.1,0.0,0.0,0.0,0.0
Clear Creek #1,8975,39.87,-111.28,1978,Utah,2008,32.0,6.4,55.0,13.0,60.0,18.7,61.0,22.5,40.0,17.9,0.0,0.0
Clear Creek #1,8975,39.87,-111.28,1978,Utah,2009,28.0,5.6,46.0,11.1,48.0,14.7,50.0,18.3,39.0,18.8,0.0,0.0
Clear Creek #1,8975,39.87,-111.28,1978,Utah,2010,29.0,5.4,36.0,8.1,39.0,9.9,43.0,12.7,34.0,11.2,0.0,0.0
Clear Creek #1,8975,39.87,-111.28,1978,Utah,2011,61.0,14.6,49.0,16.3,65.0,20.4,62.0,25.1,62.0,28.0,31.0,16.9
Clear Creek #1,8975,39.87,-111.28,1978,Utah,2012,16.0,3.6,30.0,6.7,46.0,10.9,23.0,9.1,0.0,0.0,0.0,0.0
Clear Creek #1,8975,39.87,-111.28,1978,Utah,2013,35.0,8.2,37.0,11.0,41.0,12.8,28.0,11.3,19.0,8.6,0.0,0.0
Clear Creek #1,8975,39.87,-111.28,1978,Utah,2014,18.0,4.4,31.0,6.8,44.0,11.9,45.0,15.3,23.0,11.0,0.0,0.0
Clear Creek #1,8975,39.87,-111.28,1978,Utah,2015,34.0,7.1,29.0,8.8,32.0,8.8,12.0,6.0,0.0,0.0,0.0,0.0
Clear Creek #1,8975,39.87,-111.28,1978,Utah,2016,32.0,7.0,46.0,11.1,36.0,12.9,37.0,15.5,21.0,8.8,0.0,0.0
Clear Creek #1,8975,39.87,-111.28,1978,Utah,2017,32.0,7.6,57.0,17.4,79.0,24.3,56.0,25.0,40.0,21.2,0.0,0.0
Clear Creek #1,8975,39.87,-111.28,1978,Utah,2018,10.0,1.6,18.0,4.0,28.0,6.2,26.0,10.0,4.0,1.5,0.0,0.0
Clear Creek #1,8975,39.87,-111.28,1978,Utah,2019,31.0,6.0,43.0,11.8,65.0,19.2,67.0,25.2,45.0,19.3,20.0,10.7
